Région;Dernier jour du mois;﻿Code région;Taux d'impayés fin de mois (%);Taux d'impayés fin de mois suivant (%);Taux d'impayés à échéance + 90 jours (%);Glissement trimestriel - Tx imp. fin de mois;Glissement trimestriel - Tx imp. fin de mois suivant;Glissement trimestriel - Tx imp. à 90 jours;Glissement annuel - Tx imp. fin de mois;Glissement annuel - Tx imp. fin de mois suivant;Glissement annuel - Tx imp. à 90 jours
Occitanie;2018-09-30;76;0.894322;0.59299;0.488502;0.086747;0.064312;0.071207;0.132355;0.027173;0.050531
Occitanie;2018-11-30;76;0.938607;0.626741;0.530485;0.090911;0.060242;0.082048;0.170538;0.13491;0.16238
Occitanie;2019-02-28;76;1.001875;0.709401;0.554616;0.063268;0.08266;0.024131;0.174114;0.252319;0.211381
Occitanie;2019-03-31;76;0.97492;0.594448;0.452826;0.056381;-0.15086;-0.192545;0.049505;0.040442;0.022757
Occitanie;2019-06-30;76;;0.529535;0.431281;;-0.064913;-0.021545;;0.000857;0.013986
Occitanie;2020-01-31;76;0.640134;0.491589;0.416497;-0.003513;-0.012216;-0.006712;-0.460934;-0.425955;-0.298675
Occitanie;2020-02-29;76;0.611569;0.52332;0.527746;0.005117;0.02586;0.102663;-0.390306;-0.186081;-0.02687
Occitanie;2020-04-30;76;34.209128;33.147791;28.213532;33.568994;32.656202;27.797035;33.556404;32.685449;27.840638
Occitanie;2020-10-31;76;1.53242;1.295215;1.269394;-2.628291;-2.358843;-1.951857;0.888773;0.79141;0.846185
Occitanie;2020-12-31;76;5.803769;5.077516;4.772929;3.686576;3.163296;3.051311;5.015628;4.538486;4.323464
Occitanie;2021-01-31;76;3.215677;2.762114;2.524035;1.683257;1.466899;1.254641;2.575543;2.270525;2.107538
Occitanie;2021-02-28;76;3.01585;2.569227;2.419822;-4.57044;-4.307597;-3.632161;2.404281;2.045907;1.892076
Occitanie;2021-09-30;76;1.97804;0.991304;0.818325;-0.231369;-1.203575;-1.142598;-0.139153;-0.922916;-0.903293
Occitanie;2021-10-31;76;0.895902;0.713271;0.648627;-2.280375;-0.6888;-0.581298;-0.636518;-0.581944;-0.620767
Occitanie;2022-01-31;76;0.792054;0.616198;0.504001;-0.103848;-0.097073;-0.144626;-2.423623;-2.145916;-2.020034
Occitanie;2022-02-28;76;;0.71849;0.623107;;-0.031594;0.032613;;-1.850737;-1.796715
Occitanie;2022-03-31;76;1.277785;0.842969;0.747772;0.023497;0.204245;0.199081;-1.152305;-1.454472;-1.399495
Occitanie;2022-07-31;76;0.81166;0.663776;0.576218;-0.21517;-0.079539;-0.03948;-2.364617;-0.738295;-0.653707
Occitanie;2022-08-31;76;0.848217;0.689051;0.610063;-0.1403;-0.069397;-0.058776;-0.576746;-0.527815;-0.456049
Occitanie;2022-12-31;76;0.762293;0.613175;0.556747;-0.10577;-0.067828;-0.039293;-0.491995;-0.025549;0.008056
Occitanie;2023-02-28;76;0.746911;0.585251;0.468694;-0.070811;-0.125667;-0.157361;;-0.133239;-0.154413
Occitanie;2023-04-30;76;0.780556;0.693803;0.615522;-0.003285;0.08615;-0.089617;-0.246274;-0.049512;-0.000176
Occitanie;2023-07-31;76;0.848848;0.767175;0.70714;0.068292;0.073372;0.091618;0.037188;0.103399;0.130922
Occitanie;2023-09-30;76;0.942512;0.741173;0.68047;-0.037086;-0.00555;0.009676;0.074449;0.06017;0.08443
Occitanie;2023-12-31;76;0.709461;0.648913;0.607175;-0.233051;-0.09226;-0.073295;-0.052832;0.035738;0.050428
Occitanie;2024-06-30;76;0.728554;0.666552;0.56711;-0.154907;-0.079241;-0.034026;-0.251044;-0.080171;-0.103684
Occitanie;2024-12-31;76;0.891069;0.717308;0.620726;0.05182;-0.002161;0.006942;0.181608;0.068395;0.013551
Occitanie;2025-01-31;76;0.739334;0.571484;0.4490195162;-0.276515;-0.282084;-0.288049484;-0.094407;-0.135948;-0.131819484
Occitanie;2025-04-30;76;0.827895;0.634646;0.52737659;0.088561;0.063162;0.0783570738;0.017281;-0.008417;0.01619759
Occitanie;2025-05-31;76;0.900143;0.675577;0.5509642284;0.08049;0.019683;-0.023221619;0.123754;0.063471;0.0127032284
Occitanie;2025-07-31;76;0.862989;0.710541;0.5596543781;0.035094;0.075895;0.0322777881;0.032372;0.057274;0.0107933781
Occitanie;2025-10-31;76;0.72284;0.567093;0.4711510844;-0.140149;-0.143448;-0.088503294;-0.293009;-0.286475;-0.265917916
Auvergne-Rhône-Alpes;2004-05-31;84;0.767893;0.494076;0.359669;0.046459;-0.016545;-0.09698;;;
Auvergne-Rhône-Alpes;2004-11-30;84;0.690288;0.406542;0.354313;-2.6e-05;-0.013592;-0.01581;;;
Auvergne-Rhône-Alpes;2004-12-31;84;0.610777;0.363509;0.319936;0.035726;-0.000209;0.006895;;;
Auvergne-Rhône-Alpes;2005-01-31;84;0.615133;0.34293;0.295775;-0.044917;-0.061947;-0.039857;-0.080087;-0.108118;-0.132385
Auvergne-Rhône-Alpes;2005-03-31;84;0.694807;0.450234;0.325519;0.08403;0.086725;0.005583;-0.075377;-0.06243;-0.14079
Auvergne-Rhône-Alpes;2005-05-31;84;0.60875;0.411152;0.362699;0.031789;0.024134;0.051038;-0.159143;-0.082924;0.00303
Auvergne-Rhône-Alpes;2005-06-30;84;0.62167;0.400214;0.337653;-0.073137;-0.05002;0.012134;-0.151863;-0.106421;-0.138798
Auvergne-Rhône-Alpes;2005-10-31;84;0.660588;0.428096;0.371717;-0.033524;-0.003428;0.021022;0.000538;0.023219;0.036085
Auvergne-Rhône-Alpes;2005-12-31;84;0.728942;0.943275;0.380186;0.017473;0.509379;0.009901;0.118165;0.579766;0.06025
Auvergne-Rhône-Alpes;2006-03-31;84;0.587124;0.413431;0.383463;-0.141818;-0.529844;0.003277;-0.107683;-0.036803;0.057944
Auvergne-Rhône-Alpes;2006-04-30;84;0.702392;0.44428;0.385806;-0.040437;-0.048161;-0.065292;0.031305;-0.083219;0.030986
Auvergne-Rhône-Alpes;2006-07-31;84;0.653268;0.405125;0.351261;-0.049124;-0.039155;-0.034545;-0.040844;-0.026399;0.000566
Auvergne-Rhône-Alpes;2006-09-30;84;0.787483;0.426594;0.346848;0.101729;-0.028076;-0.035515;0.076014;-0.007302;-0.023437
Auvergne-Rhône-Alpes;2006-12-31;84;0.496639;0.451279;0.241776;-0.290844;0.024685;-0.105072;-0.232303;-0.491996;-0.13841
Auvergne-Rhône-Alpes;2007-02-28;84;0.429339;0.294898;0.249197;-0.145152;-0.039479;-0.032116;-0.356786;-0.156878;-0.18247
Auvergne-Rhône-Alpes;2007-05-31;84;0.592954;0.457816;0.389326;0.163615;0.162918;0.140129;-0.05452;8.1e-05;0.009556
Auvergne-Rhône-Alpes;2007-06-30;84;0.518186;0.341331;0.282885;0.096955;0.02792;0.024446;-0.167568;-0.113339;-0.099478
Auvergne-Rhône-Alpes;2007-07-31;84;0.712255;0.416013;0.357127;0.02443;0.103714;0.100145;0.058987;0.010888;0.005866
Auvergne-Rhône-Alpes;2007-09-30;84;0.685407;0.387822;0.331529;0.167221;0.046491;0.048644;-0.102076;-0.038772;-0.015319
Auvergne-Rhône-Alpes;2007-10-31;84;0.723571;0.431792;0.369257;0.011316;0.015779;0.01213;0.092441;0.044811;0.026927
Auvergne-Rhône-Alpes;2008-01-31;84;0.807562;0.480856;0.32319;0.083991;0.049064;-0.046067;0.33926;0.151027;0.060743
Auvergne-Rhône-Alpes;2008-10-31;84;0.910076;0.557358;0.531939;0.253048;0.152042;0.18169;0.186505;0.125566;0.162682
Auvergne-Rhône-Alpes;2008-11-30;84;1.01801;0.639565;0.655967;0.248384;0.196049;0.256548;0.457283;0.30477;0.317622
Auvergne-Rhône-Alpes;2008-12-31;84;1.683046;1.046953;0.845322;0.886949;0.513979;0.351649;0.954776;0.534422;0.486501
Auvergne-Rhône-Alpes;2009-02-28;84;1.629392;1.138227;1.070137;0.611382;0.498662;0.41417;0.55426;0.665563;0.788409
Auvergne-Rhône-Alpes;2009-05-31;84;2.183694;1.824455;1.684245;0.554302;0.686228;0.614108;1.589047;1.484449;1.395553
Auvergne-Rhône-Alpes;2009-07-31;84;1.637098;1.134999;1.081236;-0.265271;-0.344312;-0.418644;0.98007;0.729683;0.730987
Auvergne-Rhône-Alpes;2009-08-31;84;1.465622;1.009125;0.92476;-0.718072;-0.81533;-0.759485;0.695996;0.565609;0.525341
Auvergne-Rhône-Alpes;2009-11-30;84;1.109475;0.706964;0.678905;-0.356147;-0.302161;-0.245855;0.091465;0.067399;0.022938
Auvergne-Rhône-Alpes;2009-12-31;84;0.917813;0.639799;0.475716;-0.602733;-0.315146;-0.421382;-0.765233;-0.407154;-0.369606
Auvergne-Rhône-Alpes;2010-02-28;84;0.941177;0.671025;0.534676;-0.168298;-0.035939;-0.144229;-0.688215;-0.467202;-0.535461
Auvergne-Rhône-Alpes;2010-10-31;84;0.896241;0.549759;0.434916;0.009302;-0.066493;-0.038796;-0.344107;-0.256909;-0.279078
Auvergne-Rhône-Alpes;2010-12-31;84;0.929516;0.712785;0.53649;0.161886;0.241847;0.190144;0.011703;0.072986;0.060774
Auvergne-Rhône-Alpes;2011-01-31;84;0.848287;0.566746;0.447034;-0.047954;0.016987;0.012118;-0.046102;-0.113221;-0.095177
Auvergne-Rhône-Alpes;2011-02-28;84;0.848333;0.57398;0.464588;-0.095638;-0.006759;0.015091;-0.092844;-0.097045;-0.070088
Auvergne-Rhône-Alpes;2011-03-31;84;0.77404;0.568496;0.441672;-0.155476;-0.144289;-0.094818;-0.019783;-0.066999;-0.014495
Auvergne-Rhône-Alpes;2011-07-31;84;0.800447;0.540722;0.411597;0.018033;0.035658;0.043272;-0.086492;-0.07553;-0.062115
Auvergne-Rhône-Alpes;2011-11-30;84;1.138157;0.608778;0.516615;0.285796;0.032935;0.058858;0.194186;0.028039;0.067118
Auvergne-Rhône-Alpes;2012-02-29;84;0.875936;0.585915;0.480893;-0.262221;-0.022863;-0.035722;0.027603;0.011935;0.016305
Auvergne-Rhône-Alpes;2012-06-30;84;0.835444;0.602751;0.490276;0.133371;0.02374;0.013784;0.099283;0.060992;0.107899
Auvergne-Rhône-Alpes;2012-07-31;84;1.057513;0.687374;0.557923;0.126414;0.031266;0.045865;0.257066;0.146652;0.146326
Auvergne-Rhône-Alpes;2012-10-31;84;1.053955;0.753747;0.606665;-0.003558;0.066373;0.048742;0.119423;0.097625;0.049912
Auvergne-Rhône-Alpes;2013-02-28;84;0.983229;0.798675;0.647491;-0.167166;-0.046057;-0.020919;0.107293;0.21276;0.166598
Auvergne-Rhône-Alpes;2013-05-31;84;1.098408;0.826738;0.643469;0.115179;0.028063;-0.004022;0.280391;0.252636;0.149545
Auvergne-Rhône-Alpes;2013-12-31;84;1.016408;0.682421;0.521649;-0.158693;-0.184862;-0.249913;-0.139592;-0.108044;-0.099698
Auvergne-Rhône-Alpes;2014-05-31;84;0.987399;0.703438;0.577546;0.088865;-0.005431;0.011932;-0.111009;-0.1233;-0.065923
Auvergne-Rhône-Alpes;2014-10-31;84;1.000723;0.721544;0.596512;0.132384;0.055171;0.047945;-0.015124;0.022859;-0.010284
Auvergne-Rhône-Alpes;2014-11-30;84;1.136453;0.742837;0.60602;0.182839;0.029169;0.027868;0.216399;0.058221;0.021009
Auvergne-Rhône-Alpes;2015-02-28;84;0.673627;0.517009;0.43629;-0.462826;-0.225828;-0.16973;-0.224907;-0.19186;-0.129324
Auvergne-Rhône-Alpes;2015-04-30;84;0.827886;0.720027;0.539171;-0.049839;0.086946;0.028329;-0.058157;0.059559;-0.011123
Auvergne-Rhône-Alpes;2015-08-31;84;0.944532;0.656017;0.54421;-0.005444;-0.064465;-0.043009;-0.009082;-0.057651;-0.033942
Auvergne-Rhône-Alpes;2015-10-31;84;0.900848;0.591756;0.433968;-0.069099;-0.148664;-0.175357;-0.099875;-0.129788;-0.162544
Auvergne-Rhône-Alpes;2015-11-30;84;0.842465;0.58875;0.42958;-0.102067;-0.067267;-0.11463;-0.293988;-0.154087;-0.17644
Auvergne-Rhône-Alpes;2016-03-31;84;0.995349;0.603816;0.462966;-0.320195;0.001519;0.014426;0.106511;-0.048178;-0.073173
Auvergne-Rhône-Alpes;2016-04-30;84;1.130746;0.693917;0.508003;0.272848;0.166118;0.098666;0.30286;-0.02611;-0.031168
Auvergne-Rhône-Alpes;2016-05-31;84;0.859314;0.534338;0.428121;-0.312194;-0.025102;-0.000267;-0.090662;-0.186144;-0.159098
Auvergne-Rhône-Alpes;2016-08-31;84;0.902404;0.50337;0.390282;0.04309;-0.030968;-0.037839;-0.042128;-0.152647;-0.153928
Auvergne-Rhône-Alpes;2017-04-30;84;1.079052;0.612232;0.404685;0.248723;0.035271;-0.035804;-0.051694;-0.081685;-0.103318
Auvergne-Rhône-Alpes;2017-06-30;84;0.702465;0.430245;0.306112;0.011513;-0.05582;-0.07873;-0.142754;-0.141852;-0.16158
Auvergne-Rhône-Alpes;2017-07-31;84;0.843825;0.474829;0.392775;-0.235227;-0.137403;-0.01191;-0.050893;-0.093923;-0.03365
Auvergne-Rhône-Alpes;2017-08-31;84;0.703047;0.517869;0.404533;-0.035664;0.078032;0.047916;-0.199357;0.014499;0.014251
Auvergne-Rhône-Alpes;2017-11-30;84;0.7085;0.525397;0.420722;0.005453;0.007528;0.016189;-0.16001;0.001641;-0.003181
Auvergne-Rhône-Alpes;2017-12-31;84;0.718566;0.492338;0.434413;-0.143356;-0.007378;0.031121;0.032314;0.006963;0.083868
Auvergne-Rhône-Alpes;2018-01-31;84;0.896284;0.627788;0.579531;0.029577;0.084482;0.139646;0.065955;0.050827;0.139042
Auvergne-Rhône-Alpes;2018-02-28;84;0.700876;0.519557;0.408559;-0.007624;-0.00584;-0.012163;-0.111307;0.030873;0.002866
Auvergne-Rhône-Alpes;2018-03-31;84;0.80287;0.514433;0.421651;0.084304;0.022095;-0.012762;0.111918;0.028368;0.036809
Auvergne-Rhône-Alpes;2018-06-30;84;0.741903;0.483115;0.357558;-0.060967;-0.031318;-0.064093;0.039438;0.05287;0.051446
Auvergne-Rhône-Alpes;2019-03-31;84;0.740392;0.4964;0.362343;-0.025914;-0.115817;-0.141413;-0.062478;-0.018033;-0.059308
Auvergne-Rhône-Alpes;2019-05-31;84;0.58414;0.477012;0.396585;-0.139594;-0.061224;0.00329;-0.221045;-0.062759;0.007177
Auvergne-Rhône-Alpes;2019-07-31;84;0.931628;0.397829;0.324453;0.331722;-0.05797;-0.018876;0.285374;-0.062026;-0.05427
Auvergne-Rhône-Alpes;2019-12-31;84;0.732513;0.504012;0.424812;0.043843;0.016643;0.050101;-0.033793;-0.108205;-0.078944
Auvergne-Rhône-Alpes;2020-01-31;84;0.735918;0.52379;0.437565;0.0663;0.067529;0.04843;0.026873;-0.004816;0.038091
Auvergne-Rhône-Alpes;2020-08-31;84;3.066424;2.469612;2.256806;-23.80398;-25.76354;-21.501635;2.454302;2.03357;1.901167
Auvergne-Rhône-Alpes;2020-09-30;84;2.046781;1.654337;1.584424;-11.751503;-11.668251;-10.030714;1.358111;1.166968;1.209713
Auvergne-Rhône-Alpes;2020-10-31;84;1.605573;1.102171;0.988185;-3.141215;-3.105232;-2.142472;0.935955;0.64591;0.59905
Auvergne-Rhône-Alpes;2020-11-30;84;8.1491839999;6.8546949999;5.85508;5.0827599999;4.385083;3.598274;7.4029639999;6.4096219999;5.464809
Auvergne-Rhône-Alpes;2021-11-30;84;1.10658;0.740142;0.617971;-0.225337;-0.232529;-0.288742;-7.042604;-6.114553;-5.237109
Auvergne-Rhône-Alpes;2022-01-31;84;1.629365;0.840305;0.634371;0.432463;0.124251;-0.017529;-1.641817;-1.891392;-1.508658
Auvergne-Rhône-Alpes;2022-07-31;84;1.050992;0.710421;0.622631;-0.264174;-0.02833;0.01696;-2.337663;-0.414634;-0.423639
Auvergne-Rhône-Alpes;2022-10-31;84;0.902548;0.679096;0.57583;-0.148444;-0.031325;-0.046801;-0.294354;-0.036958;-0.07607
Auvergne-Rhône-Alpes;2023-04-30;84;1.375912;0.724862;0.589218;0.386956;-0.018753;-0.181394;0.060746;-0.013889;-0.016453
Auvergne-Rhône-Alpes;2023-05-31;84;;;;;;;;;
Auvergne-Rhône-Alpes;2023-08-31;84;1.260012;0.923826;0.867222;-0.133986;-0.441925;-0.417022;0.125658;0.24391;0.255132
Auvergne-Rhône-Alpes;2023-11-30;84;1.002647;0.703364;0.552082;-0.257365;-0.220462;-0.31514;-0.044119;-0.037705;-0.007687
Auvergne-Rhône-Alpes;2023-12-31;84;0.912049;0.692318;0.572797;-0.244544;-0.245015;-0.357325;-0.366904;0.035744;0.026697
Auvergne-Rhône-Alpes;2024-01-31;84;0.985899;0.681762;0.521215;-0.206982;-0.042946;-0.000506;-0.003057;-0.061853;-0.249397
Auvergne-Rhône-Alpes;2024-05-31;84;1.215675;0.620582;0.525129;0.483931;-0.053113;0.025038;-0.178323;-0.745169;-0.759115
Auvergne-Rhône-Alpes;2024-07-31;84;0.93132;0.595072;0.477448;0.020749;-0.053727;-0.067053;-0.436491;-0.375088;-0.419563
Auvergne-Rhône-Alpes;2024-09-30;84;1.223139;0.69136;0.628773;0.251119;0.112526;0.103654;0.066546;-0.245973;-0.301349
Auvergne-Rhône-Alpes;2025-03-31;84;0.861065;0.652188;0.5340034837;0.011826;-0.057436;-0.094091516;-0.070552;0.014612;-0.009528516
Auvergne-Rhône-Alpes;2025-06-30;84;0.862916;0.665972;0.5884939032;0.001851;0.013784;0.0544904195;-0.109104;0.087138;0.0633749032
Auvergne-Rhône-Alpes;2025-09-30;84;0.856607;0.666298;0.6465914797;-0.006309;0.000326;0.0580975766;-0.366532;-0.025062;0.0178184797
Auvergne-Rhône-Alpes;2025-11-30;84;0.759723;0.536694;0.4616161741;-0.101896;-0.051984;-0.098216777;-0.668788;-0.228358;-0.200533826
Auvergne-Rhône-Alpes;2025-12-31;84;0.864661;0.797215;;0.008054;0.130917;;0.015422;0.087591;
Auvergne-Rhône-Alpes;2026-02-28;84;0.7426986467;;;-0.017024353;;;-0.227148353;;
Provence-Alpes-Côte d'Azur;2004-03-31;93;1.051811;0.575111;0.511595;;;;;;
Provence-Alpes-Côte d'Azur;2004-04-30;93;1.135798;0.565397;0.40054;-0.064881;-0.068389;-0.179082;;;
Provence-Alpes-Côte d'Azur;2004-05-31;93;1.040483;0.484541;0.477068;-0.014393;-0.144628;-0.059931;;;
Provence-Alpes-Côte d'Azur;2004-07-31;93;1.06205;0.543181;0.494124;-0.073748;-0.022216;0.093584;;;
Provence-Alpes-Côte d'Azur;2005-08-31;93;1.213184;0.51987;0.441646;0.092147;-0.068061;-0.003767;0.086562;-0.073754;-0.091971
Provence-Alpes-Côte d'Azur;2005-10-31;93;1.015768;0.503337;0.455456;-0.011246;-0.012421;0.029692;-0.079358;-0.080157;-0.04594
Provence-Alpes-Côte d'Azur;2005-12-31;93;0.873709;0.676745;0.48783;-0.279885;0.1708;0.083358;-0.140439;0.145994;-0.031896
Provence-Alpes-Côte d'Azur;2006-07-31;93;1.011177;0.487803;0.424258;-0.063993;-0.023849;-0.022253;-0.015837;-0.027955;-0.001506
Provence-Alpes-Côte d'Azur;2006-08-31;93;0.838511;0.47622;0.400114;-0.166293;-0.044444;-0.065064;-0.374673;-0.04365;-0.041532
Provence-Alpes-Côte d'Azur;2006-11-30;93;0.877287;0.432236;0.407197;0.038776;-0.043984;0.007083;-0.311388;-0.068587;-0.090657
Provence-Alpes-Côte d'Azur;2007-07-31;93;0.991405;0.534908;0.438571;-0.279523;0.098697;0.06659;-0.019772;0.047105;0.014313
Provence-Alpes-Côte d'Azur;2007-08-31;93;0.891168;0.511881;0.418844;-0.043216;0.010874;-0.040167;0.052657;0.035661;0.01873
Provence-Alpes-Côte d'Azur;2007-09-30;93;1.044837;0.510811;0.387483;0.154844;0.063846;0.01973;-6.2e-05;0.02052;-0.070242
Provence-Alpes-Côte d'Azur;2007-12-31;93;0.807843;0.607622;0.374025;-0.236994;0.096811;-0.013458;-0.035058;0.247036;0.039032
Provence-Alpes-Côte d'Azur;2008-04-30;93;1.081502;0.502783;0.3918;-0.137382;-0.159285;-0.118135;-0.189426;0.066572;0.019819
Provence-Alpes-Côte d'Azur;2008-08-31;93;1.162785;0.567917;0.512356;0.212978;0.11867;0.146756;0.271617;0.056036;0.093512
Provence-Alpes-Côte d'Azur;2008-09-30;93;1.052317;0.673335;0.596639;0.050986;0.181103;0.173387;0.00748;0.162524;0.209156
Provence-Alpes-Côte d'Azur;2008-11-30;93;1.310771;0.679337;0.770992;0.147986;0.11142;0.258636;0.512467;0.325306;0.429656
Provence-Alpes-Côte d'Azur;2008-12-31;93;1.371836;0.776261;0.693621;0.319519;0.102926;0.096982;0.563993;0.168639;0.319596
Provence-Alpes-Côte d'Azur;2009-01-31;93;1.627573;0.748988;0.683566;0.432911;0.067005;0.038296;0.408689;0.08692;0.173631
Provence-Alpes-Côte d'Azur;2009-02-28;93;1.532194;0.906372;0.899659;0.221423;0.227035;0.128667;0.118588;0.356323;0.545452
Provence-Alpes-Côte d'Azur;2009-03-31;93;1.545246;0.901753;0.889081;0.17341;0.125492;0.19546;0.169115;0.361303;0.465269
Provence-Alpes-Côte d'Azur;2009-04-30;93;1.555708;0.94123;0.916804;-0.071865;0.192242;0.233238;0.474206;0.438447;0.525004
Provence-Alpes-Côte d'Azur;2009-05-31;93;1.540974;0.912955;0.795915;0.00878;0.006583;-0.103744;0.591167;0.463708;0.430315
Provence-Alpes-Côte d'Azur;2009-06-30;93;2.101214;1.012812;0.909772;0.555968;0.111059;0.020691;1.099883;0.52058;0.48652
Provence-Alpes-Côte d'Azur;2009-07-31;93;1.496834;0.90776;0.850321;-0.058874;-0.03347;-0.066483;0.47262;0.374376;0.396472
Provence-Alpes-Côte d'Azur;2009-12-31;93;1.355553;0.800899;0.676484;-0.03809;-0.01019;-0.064097;-0.016283;0.024638;-0.017137
Provence-Alpes-Côte d'Azur;2010-05-31;93;1.167029;0.723535;0.560818;0.262778;0.049389;0.002928;-0.373945;-0.18942;-0.235097
Provence-Alpes-Côte d'Azur;2010-08-31;93;1.177555;0.776581;0.598224;0.010526;0.053046;0.037406;-0.271112;-0.083783;-0.215668
Provence-Alpes-Côte d'Azur;2010-09-30;93;1.015106;0.677537;0.498685;-0.205494;-0.061311;-0.089474;-0.378537;-0.133552;-0.241896
Provence-Alpes-Côte d'Azur;2010-11-30;93;0.832235;0.631046;0.518828;-0.34532;-0.145535;-0.079396;-0.598628;-0.205732;-0.071393
Provence-Alpes-Côte d'Azur;2010-12-31;93;1.081709;0.880874;0.754196;0.066603;0.203337;0.255511;-0.273844;0.079975;0.077712
Provence-Alpes-Côte d'Azur;2011-02-28;93;1.131973;0.726705;0.59852;0.299738;0.095659;0.079692;0.227722;0.052559;0.04063
Provence-Alpes-Côte d'Azur;2011-08-31;93;1.134121;0.738868;0.599822;0.00611;-0.023176;-0.010788;-0.043434;-0.037713;0.001598
Provence-Alpes-Côte d'Azur;2011-10-31;93;1.201076;0.794239;0.655961;0.124475;0.068078;0.120833;0.052081;0.034796;0.027744
Provence-Alpes-Côte d'Azur;2012-01-31;93;1.156112;0.853264;0.701945;-0.044964;0.059025;0.045984;0.105093;0.135845;0.112201
Provence-Alpes-Côte d'Azur;2013-04-30;93;1.51353;1.168111;0.956691;0.067553;0.186744;0.099309;0.24601;0.30552;0.292522
Provence-Alpes-Côte d'Azur;2013-07-31;93;1.512704;1.118992;0.895223;-0.000826;-0.049119;-0.061468;0.157966;0.140747;0.054362
Provence-Alpes-Côte d'Azur;2013-10-31;93;1.347999;0.998851;0.886075;-0.164705;-0.120141;-0.009148;0.029561;0.079122;0.122455
Provence-Alpes-Côte d'Azur;2013-11-30;93;1.460411;1.217682;1.038791;0.16844;0.249198;0.228714;0.264191;0.320528;0.289481
Provence-Alpes-Côte d'Azur;2013-12-31;93;1.440101;1.142328;1.006134;0.053874;0.168057;0.179539;0.11984;0.217484;0.302921
Provence-Alpes-Côte d'Azur;2014-02-28;93;1.528254;1.171397;0.907068;0.067843;-0.046285;-0.131723;0.209894;0.081312;-0.014344
Provence-Alpes-Côte d'Azur;2014-03-31;93;1.417746;1.042698;0.853223;-0.022355;-0.09963;-0.152911;-0.000306;-0.012324;-0.035888
Provence-Alpes-Côte d'Azur;2014-06-30;93;1.429736;1.023281;0.831161;0.01199;-0.019417;-0.022062;-0.045413;-0.086113;-0.065667
Provence-Alpes-Côte d'Azur;2014-08-31;93;3.396164;1.003265;0.845833;1.893843;-0.038521;0.052372;2.104193;0.034781;0.035756
Provence-Alpes-Côte d'Azur;2015-02-28;93;1.006649;0.830681;0.716938;-0.354629;-0.190417;-0.113205;-0.521605;-0.340716;-0.19013
Provence-Alpes-Côte d'Azur;2015-08-31;93;1.134702;0.821623;0.662743;0.074175;0.048649;0.02812;-2.261462;-0.181642;-0.18309
Provence-Alpes-Côte d'Azur;2015-10-31;93;1.195009;0.867403;0.595416;-0.101066;-0.063674;-0.134323;-0.194755;-0.125503;-0.23848
Provence-Alpes-Côte d'Azur;2015-12-31;93;1.468179;0.693452;0.532125;0.165238;-0.221382;-0.197359;-0.41775;-0.416959;-0.418278
Provence-Alpes-Côte d'Azur;2016-01-31;93;1.254734;0.741173;0.549035;0.059725;-0.12623;-0.046381;0.098479;-0.171838;-0.158101
Provence-Alpes-Côte d'Azur;2016-02-29;93;1.468343;0.755785;0.592869;0.101693;0.089893;0.085219;0.461694;-0.074896;-0.124069
Provence-Alpes-Côte d'Azur;2016-03-31;93;1.469064;0.876647;0.705334;0.000885;0.183195;0.173209;0.254953;0.044132;0.025415
Provence-Alpes-Côte d'Azur;2016-04-30;93;1.573708;1.002255;0.706953;0.318974;0.261082;0.157918;0.526716;0.200302;0.058072
Provence-Alpes-Côte d'Azur;2016-11-30;93;1.199795;0.768121;0.584948;-0.231585;-0.015984;0.0244;-0.166855;0.102229;0.077298
Provence-Alpes-Côte d'Azur;2016-12-31;93;1.110491;0.7589;0.576426;-0.078294;0.002047;-0.021886;-0.357688;0.065448;0.044301
Provence-Alpes-Côte d'Azur;2017-01-31;93;1.364351;0.786923;0.607191;0.014641;0.039975;0.038939;0.109617;0.04575;0.058156
Provence-Alpes-Côte d'Azur;2017-07-31;93;1.300952;0.736877;0.554351;0.017039;-0.005597;0.00208;0.054096;-0.011474;-0.006056
Provence-Alpes-Côte d'Azur;2017-08-31;93;1.072166;0.718511;0.599444;-0.452654;-0.007553;0.039486;-0.359214;-0.065594;0.038896
Provence-Alpes-Côte d'Azur;2018-03-31;93;1.058073;0.697186;0.5732;0.133815;0.008105;-0.00087;0.088992;0.008154;0.056773
Provence-Alpes-Côte d'Azur;2018-05-31;93;1.138369;0.775072;0.608718;-0.031675;0.057066;0.006881;-0.386451;0.049008;0.04876
Provence-Alpes-Côte d'Azur;2018-08-31;93;1.179596;0.74597;0.598477;0.041227;-0.029102;-0.010241;0.10743;0.027459;-0.000967
Provence-Alpes-Côte d'Azur;2018-11-30;93;1.128132;0.850079;0.709368;-0.051464;0.104109;0.110891;0.022725;0.060388;0.071076
Provence-Alpes-Côte d'Azur;2019-01-31;93;1.117673;0.889973;0.722876;0.032983;0.237002;0.171603;-0.093803;-0.01586;0.001068
Provence-Alpes-Côte d'Azur;2019-02-28;93;1.045419;0.920458;0.724555;-0.082713;0.070379;0.015187;-0.124625;0.202452;0.122718
Provence-Alpes-Côte d'Azur;2019-03-31;93;1.382827;1.056881;0.754105;0.274167;0.127105;0.007196;0.324754;0.359695;0.180905
Provence-Alpes-Côte d'Azur;2019-07-31;93;1.006286;0.7379;0.594217;0.039979;-0.034279;-0.057571;0.03976;0.039991;-0.007464
