Région;Ancienne région;Nature de procédure;Année;Trimestre;Dernier jour du trimestre;﻿Code région;Code ancienne région;Nombre de procédures (brut)
Grand Est;Lorraine;Sauvegarde;2023;1;2023-03-31;44;41;6
Guyane;Guyane;Redressement judiciaire;2009;1;2009-03-31;03;03;25
Grand Est;Lorraine;Sauvegarde;2023;2;2023-06-30;44;41;12
Guyane;Guyane;Redressement judiciaire;2009;4;2009-12-31;03;03;13
Grand Est;Lorraine;Sauvegarde;2024;1;2024-03-31;44;41;11
Guyane;Guyane;Redressement judiciaire;2010;2;2010-06-30;03;03;6
Grand Est;Lorraine;Sauvegarde;2024;4;2024-12-31;44;41;3
Guyane;Guyane;Redressement judiciaire;2011;4;2011-12-31;03;03;22
Grand Est;Lorraine;Sauvegarde;2025;2;2025-06-30;44;41;5
Guyane;Guyane;Redressement judiciaire;2012;2;2012-06-30;03;03;12
Grand Est;Lorraine;Sauvegarde;2025;3;2025-09-30;44;41;15
Guyane;Guyane;Redressement judiciaire;2012;4;2012-12-31;03;03;11
Grand Est;Lorraine;Sauvegarde;2025;4;2025-12-31;44;41;10
Guyane;Guyane;Redressement judiciaire;2013;1;2013-03-31;03;03;4
Grand Est;Alsace;Redressement judiciaire;2004;2;2004-06-30;44;42;92
Guyane;Guyane;Redressement judiciaire;2013;4;2013-12-31;03;03;19
Grand Est;Alsace;Redressement judiciaire;2004;4;2004-12-31;44;42;107
Guyane;Guyane;Redressement judiciaire;2014;2;2014-06-30;03;03;15
Grand Est;Alsace;Redressement judiciaire;2005;3;2005-09-30;44;42;83
Guyane;Guyane;Redressement judiciaire;2014;3;2014-09-30;03;03;15
Grand Est;Alsace;Redressement judiciaire;2007;1;2007-03-31;44;42;77
Guyane;Guyane;Redressement judiciaire;2015;1;2015-03-31;03;03;5
Grand Est;Alsace;Redressement judiciaire;2007;2;2007-06-30;44;42;67
Guyane;Guyane;Redressement judiciaire;2016;2;2016-06-30;03;03;13
Grand Est;Alsace;Redressement judiciaire;2008;1;2008-03-31;44;42;63
Guyane;Guyane;Redressement judiciaire;2016;4;2016-12-31;03;03;17
Grand Est;Alsace;Redressement judiciaire;2008;4;2008-12-31;44;42;91
Guyane;Guyane;Redressement judiciaire;2018;1;2018-03-31;03;03;6
Grand Est;Alsace;Redressement judiciaire;2009;2;2009-06-30;44;42;109
Guyane;Guyane;Redressement judiciaire;2019;2;2019-06-30;03;03;9
Grand Est;Alsace;Redressement judiciaire;2009;3;2009-09-30;44;42;64
Guyane;Guyane;Redressement judiciaire;2019;4;2019-12-31;03;03;9
Grand Est;Alsace;Redressement judiciaire;2009;4;2009-12-31;44;42;130
Guyane;Guyane;Redressement judiciaire;2021;1;2021-03-31;03;03;7
Grand Est;Alsace;Redressement judiciaire;2010;2;2010-06-30;44;42;87
Guyane;Guyane;Redressement judiciaire;2022;1;2022-03-31;03;03;8
Grand Est;Alsace;Redressement judiciaire;2010;3;2010-09-30;44;42;63
Guyane;Guyane;Redressement judiciaire;2024;3;2024-09-30;03;03;5
Grand Est;Alsace;Redressement judiciaire;2010;4;2010-12-31;44;42;102
Guyane;Guyane;Redressement judiciaire;2024;4;2024-12-31;03;03;12
Grand Est;Alsace;Redressement judiciaire;2011;4;2011-12-31;44;42;118
Guyane;Guyane;Redressement judiciaire;2025;1;2025-03-31;03;03;14
Grand Est;Alsace;Redressement judiciaire;2012;1;2012-03-31;44;42;96
Guyane;Guyane;Redressement judiciaire;2025;4;2025-12-31;03;03;22
Grand Est;Alsace;Redressement judiciaire;2013;4;2013-12-31;44;42;74
Guyane;Guyane;Liquidation judiciaire;2004;2;2004-06-30;03;03;11
Grand Est;Alsace;Redressement judiciaire;2014;3;2014-09-30;44;42;57
Guyane;Guyane;Liquidation judiciaire;2006;2;2006-06-30;03;03;17
Grand Est;Alsace;Redressement judiciaire;2015;4;2015-12-31;44;42;90
Guyane;Guyane;Liquidation judiciaire;2007;2;2007-06-30;03;03;23
Grand Est;Alsace;Redressement judiciaire;2016;2;2016-06-30;44;42;84
Guyane;Guyane;Liquidation judiciaire;2008;3;2008-09-30;03;03;15
Grand Est;Alsace;Redressement judiciaire;2017;1;2017-03-31;44;42;129
Guyane;Guyane;Liquidation judiciaire;2009;2;2009-06-30;03;03;20
Grand Est;Alsace;Redressement judiciaire;2017;2;2017-06-30;44;42;110
Guyane;Guyane;Liquidation judiciaire;2009;4;2009-12-31;03;03;14
Grand Est;Alsace;Redressement judiciaire;2017;3;2017-09-30;44;42;69
Guyane;Guyane;Liquidation judiciaire;2010;1;2010-03-31;03;03;15
Grand Est;Alsace;Redressement judiciaire;2018;1;2018-03-31;44;42;84
Guyane;Guyane;Liquidation judiciaire;2011;3;2011-09-30;03;03;21
Grand Est;Alsace;Redressement judiciaire;2018;2;2018-06-30;44;42;76
Guyane;Guyane;Liquidation judiciaire;2012;2;2012-06-30;03;03;19
Grand Est;Alsace;Redressement judiciaire;2019;4;2019-12-31;44;42;74
Guyane;Guyane;Liquidation judiciaire;2013;1;2013-03-31;03;03;18
Grand Est;Alsace;Redressement judiciaire;2020;1;2020-03-31;44;42;62
Guyane;Guyane;Liquidation judiciaire;2013;3;2013-09-30;03;03;4
Grand Est;Alsace;Redressement judiciaire;2020;2;2020-06-30;44;42;30
Guyane;Guyane;Liquidation judiciaire;2014;1;2014-03-31;03;03;14
Grand Est;Alsace;Redressement judiciaire;2022;1;2022-03-31;44;42;61
Guyane;Guyane;Liquidation judiciaire;2015;3;2015-09-30;03;03;17
Grand Est;Alsace;Redressement judiciaire;2023;2;2023-06-30;44;42;81
Guyane;Guyane;Liquidation judiciaire;2016;3;2016-09-30;03;03;18
Grand Est;Alsace;Redressement judiciaire;2023;3;2023-09-30;44;42;81
Guyane;Guyane;Liquidation judiciaire;2017;2;2017-06-30;03;03;22
Grand Est;Alsace;Redressement judiciaire;2025;2;2025-06-30;44;42;100
Guyane;Guyane;Liquidation judiciaire;2017;3;2017-09-30;03;03;17
Grand Est;Alsace;Redressement judiciaire;2025;4;2025-12-31;44;42;130
Guyane;Guyane;Liquidation judiciaire;2018;2;2018-06-30;03;03;18
Grand Est;Alsace;Redressement judiciaire;2026;1;2026-03-31;44;42;151
Guyane;Guyane;Liquidation judiciaire;2018;3;2018-09-30;03;03;11
Grand Est;Alsace;Liquidation judiciaire;2004;3;2004-09-30;44;42;193
Guyane;Guyane;Liquidation judiciaire;2020;1;2020-03-31;03;03;9
Grand Est;Alsace;Liquidation judiciaire;2005;2;2005-06-30;44;42;236
Guyane;Guyane;Liquidation judiciaire;2020;4;2020-12-31;03;03;21
Grand Est;Alsace;Liquidation judiciaire;2005;3;2005-09-30;44;42;197
Guyane;Guyane;Liquidation judiciaire;2021;2;2021-06-30;03;03;11
Grand Est;Alsace;Liquidation judiciaire;2006;2;2006-06-30;44;42;263
Guyane;Guyane;Liquidation judiciaire;2023;4;2023-12-31;03;03;15
Grand Est;Alsace;Liquidation judiciaire;2006;4;2006-12-31;44;42;257
Guyane;Guyane;Liquidation judiciaire;2024;1;2024-03-31;03;03;12
Grand Est;Alsace;Liquidation judiciaire;2007;4;2007-12-31;44;42;299
Guyane;Guyane;Liquidation judiciaire;2025;4;2025-12-31;03;03;44
Grand Est;Alsace;Liquidation judiciaire;2009;1;2009-03-31;44;42;337
Guyane;Guyane;Sauvegarde;2005;1;2005-03-31;03;03;
Grand Est;Alsace;Liquidation judiciaire;2010;1;2010-03-31;44;42;324
Guyane;Guyane;Sauvegarde;2005;2;2005-06-30;03;03;
Grand Est;Alsace;Liquidation judiciaire;2010;4;2010-12-31;44;42;275
Guyane;Guyane;Sauvegarde;2006;1;2006-03-31;03;03;
Grand Est;Alsace;Liquidation judiciaire;2011;2;2011-06-30;44;42;345
Guyane;Guyane;Sauvegarde;2006;3;2006-09-30;03;03;
Grand Est;Alsace;Liquidation judiciaire;2011;4;2011-12-31;44;42;396
Guyane;Guyane;Sauvegarde;2007;2;2007-06-30;03;03;
Grand Est;Alsace;Liquidation judiciaire;2013;2;2013-06-30;44;42;337
Guyane;Guyane;Sauvegarde;2008;2;2008-06-30;03;03;1
Grand Est;Alsace;Liquidation judiciaire;2013;4;2013-12-31;44;42;322
Guyane;Guyane;Sauvegarde;2008;4;2008-12-31;03;03;
Grand Est;Alsace;Liquidation judiciaire;2015;1;2015-03-31;44;42;410
Guyane;Guyane;Sauvegarde;2009;4;2009-12-31;03;03;1
Grand Est;Alsace;Liquidation judiciaire;2015;3;2015-09-30;44;42;260
Guyane;Guyane;Sauvegarde;2010;3;2010-09-30;03;03;1
Grand Est;Alsace;Liquidation judiciaire;2015;4;2015-12-31;44;42;365
Guyane;Guyane;Sauvegarde;2010;4;2010-12-31;03;03;
Grand Est;Alsace;Liquidation judiciaire;2018;2;2018-06-30;44;42;280
Guyane;Guyane;Sauvegarde;2011;3;2011-09-30;03;03;1
Grand Est;Alsace;Liquidation judiciaire;2018;3;2018-09-30;44;42;265
Guyane;Guyane;Sauvegarde;2012;1;2012-03-31;03;03;
Grand Est;Alsace;Liquidation judiciaire;2019;2;2019-06-30;44;42;260
Guyane;Guyane;Sauvegarde;2013;1;2013-03-31;03;03;2
Grand Est;Alsace;Liquidation judiciaire;2019;3;2019-09-30;44;42;242
Guyane;Guyane;Sauvegarde;2014;2;2014-06-30;03;03;2
Grand Est;Alsace;Liquidation judiciaire;2020;4;2020-12-31;44;42;178
Guyane;Guyane;Sauvegarde;2014;3;2014-09-30;03;03;
Grand Est;Alsace;Liquidation judiciaire;2021;2;2021-06-30;44;42;149
Guyane;Guyane;Sauvegarde;2015;3;2015-09-30;03;03;2
Grand Est;Alsace;Liquidation judiciaire;2021;4;2021-12-31;44;42;123
Guyane;Guyane;Sauvegarde;2015;4;2015-12-31;03;03;
Grand Est;Alsace;Liquidation judiciaire;2022;1;2022-03-31;44;42;176
Guyane;Guyane;Sauvegarde;2016;2;2016-06-30;03;03;
Grand Est;Alsace;Liquidation judiciaire;2022;4;2022-12-31;44;42;240
Guyane;Guyane;Sauvegarde;2018;3;2018-09-30;03;03;
Grand Est;Alsace;Liquidation judiciaire;2023;1;2023-03-31;44;42;286
Guyane;Guyane;Sauvegarde;2019;1;2019-03-31;03;03;6
Grand Est;Alsace;Liquidation judiciaire;2024;1;2024-03-31;44;42;304
Guyane;Guyane;Sauvegarde;2021;2;2021-06-30;03;03;1
Grand Est;Alsace;Liquidation judiciaire;2025;1;2025-03-31;44;42;432
Guyane;Guyane;Sauvegarde;2022;1;2022-03-31;03;03;
Grand Est;Alsace;Sauvegarde;2004;3;2004-09-30;44;42;
Guyane;Guyane;Sauvegarde;2023;1;2023-03-31;03;03;
Grand Est;Alsace;Sauvegarde;2006;4;2006-12-31;44;42;3
Guyane;Guyane;Sauvegarde;2023;2;2023-06-30;03;03;2
Grand Est;Alsace;Sauvegarde;2007;2;2007-06-30;44;42;1
Guyane;Guyane;Sauvegarde;2024;3;2024-09-30;03;03;
Grand Est;Alsace;Sauvegarde;2007;4;2007-12-31;44;42;3
Guyane;Guyane;Sauvegarde;2024;4;2024-12-31;03;03;2
Grand Est;Alsace;Sauvegarde;2008;1;2008-03-31;44;42;4
Guyane;Guyane;Sauvegarde;2025;3;2025-09-30;03;03;4
Grand Est;Alsace;Sauvegarde;2008;4;2008-12-31;44;42;3
La Réunion;La Réunion;Redressement judiciaire;2004;4;2004-12-31;04;04;58
Grand Est;Alsace;Sauvegarde;2009;2;2009-06-30;44;42;4
La Réunion;La Réunion;Redressement judiciaire;2006;3;2006-09-30;04;04;29
Grand Est;Alsace;Sauvegarde;2009;3;2009-09-30;44;42;13
La Réunion;La Réunion;Redressement judiciaire;2006;4;2006-12-31;04;04;71
Grand Est;Alsace;Sauvegarde;2010;1;2010-03-31;44;42;5
La Réunion;La Réunion;Redressement judiciaire;2007;1;2007-03-31;04;04;67
Grand Est;Alsace;Sauvegarde;2010;2;2010-06-30;44;42;3
La Réunion;La Réunion;Redressement judiciaire;2008;3;2008-09-30;04;04;105
Grand Est;Alsace;Sauvegarde;2011;1;2011-03-31;44;42;11
La Réunion;La Réunion;Redressement judiciaire;2008;4;2008-12-31;04;04;101
Grand Est;Alsace;Sauvegarde;2012;2;2012-06-30;44;42;10
La Réunion;La Réunion;Redressement judiciaire;2009;2;2009-06-30;04;04;45
Grand Est;Alsace;Sauvegarde;2013;1;2013-03-31;44;42;9
La Réunion;La Réunion;Redressement judiciaire;2009;3;2009-09-30;04;04;61
Grand Est;Alsace;Sauvegarde;2013;4;2013-12-31;44;42;7
La Réunion;La Réunion;Redressement judiciaire;2010;4;2010-12-31;04;04;43
Grand Est;Alsace;Sauvegarde;2014;3;2014-09-30;44;42;12
La Réunion;La Réunion;Redressement judiciaire;2011;2;2011-06-30;04;04;68
Grand Est;Alsace;Sauvegarde;2015;2;2015-06-30;44;42;12
La Réunion;La Réunion;Redressement judiciaire;2013;2;2013-06-30;04;04;60
Grand Est;Alsace;Sauvegarde;2015;4;2015-12-31;44;42;7
La Réunion;La Réunion;Redressement judiciaire;2014;3;2014-09-30;04;04;36
Grand Est;Alsace;Sauvegarde;2016;1;2016-03-31;44;42;7
La Réunion;La Réunion;Redressement judiciaire;2014;4;2014-12-31;04;04;44
Grand Est;Alsace;Sauvegarde;2016;2;2016-06-30;44;42;9
La Réunion;La Réunion;Redressement judiciaire;2016;4;2016-12-31;04;04;65
Grand Est;Alsace;Sauvegarde;2016;3;2016-09-30;44;42;7
La Réunion;La Réunion;Redressement judiciaire;2017;1;2017-03-31;04;04;61
Grand Est;Alsace;Sauvegarde;2018;4;2018-12-31;44;42;6
La Réunion;La Réunion;Redressement judiciaire;2018;1;2018-03-31;04;04;49
Grand Est;Alsace;Sauvegarde;2019;1;2019-03-31;44;42;15
La Réunion;La Réunion;Redressement judiciaire;2019;2;2019-06-30;04;04;65
Grand Est;Alsace;Sauvegarde;2020;4;2020-12-31;44;42;2
La Réunion;La Réunion;Redressement judiciaire;2020;3;2020-09-30;04;04;40
Grand Est;Alsace;Sauvegarde;2021;3;2021-09-30;44;42;4
La Réunion;La Réunion;Redressement judiciaire;2021;1;2021-03-31;04;04;48
Grand Est;Alsace;Sauvegarde;2021;4;2021-12-31;44;42;4
La Réunion;La Réunion;Redressement judiciaire;2021;2;2021-06-30;04;04;55
Grand Est;Alsace;Sauvegarde;2023;1;2023-03-31;44;42;9
La Réunion;La Réunion;Redressement judiciaire;2021;3;2021-09-30;04;04;49
Grand Est;Alsace;Sauvegarde;2023;3;2023-09-30;44;42;8
La Réunion;La Réunion;Redressement judiciaire;2021;4;2021-12-31;04;04;58
Grand Est;Alsace;Sauvegarde;2023;4;2023-12-31;44;42;17
La Réunion;La Réunion;Redressement judiciaire;2022;1;2022-03-31;04;04;60
Grand Est;Alsace;Sauvegarde;2025;1;2025-03-31;44;42;6
La Réunion;La Réunion;Redressement judiciaire;2022;3;2022-09-30;04;04;44
Grand Est;Alsace;Sauvegarde;2025;2;2025-06-30;44;42;9
La Réunion;La Réunion;Redressement judiciaire;2023;4;2023-12-31;04;04;118
Bourgogne-Franche-Comté;Franche-Comté;Redressement judiciaire;2004;3;2004-09-30;27;43;75
La Réunion;La Réunion;Redressement judiciaire;2025;2;2025-06-30;04;04;102
Bourgogne-Franche-Comté;Franche-Comté;Redressement judiciaire;2004;4;2004-12-31;27;43;78
La Réunion;La Réunion;Redressement judiciaire;2025;3;2025-09-30;04;04;108
Bourgogne-Franche-Comté;Franche-Comté;Redressement judiciaire;2005;1;2005-03-31;27;43;89
La Réunion;La Réunion;Redressement judiciaire;2025;4;2025-12-31;04;04;173
Bourgogne-Franche-Comté;Franche-Comté;Redressement judiciaire;2005;3;2005-09-30;27;43;66
La Réunion;La Réunion;Redressement judiciaire;2026;1;2026-03-31;04;04;84
Bourgogne-Franche-Comté;Franche-Comté;Redressement judiciaire;2006;2;2006-06-30;27;43;84
La Réunion;La Réunion;Liquidation judiciaire;2004;1;2004-03-31;04;04;101
Bourgogne-Franche-Comté;Franche-Comté;Redressement judiciaire;2007;2;2007-06-30;27;43;76
La Réunion;La Réunion;Liquidation judiciaire;2004;4;2004-12-31;04;04;106
Bourgogne-Franche-Comté;Franche-Comté;Redressement judiciaire;2007;3;2007-09-30;27;43;90
La Réunion;La Réunion;Liquidation judiciaire;2005;2;2005-06-30;04;04;107
Bourgogne-Franche-Comté;Franche-Comté;Redressement judiciaire;2008;2;2008-06-30;27;43;89
La Réunion;La Réunion;Liquidation judiciaire;2006;3;2006-09-30;04;04;151
Bourgogne-Franche-Comté;Franche-Comté;Redressement judiciaire;2008;3;2008-09-30;27;43;106
La Réunion;La Réunion;Liquidation judiciaire;2008;1;2008-03-31;04;04;124
Bourgogne-Franche-Comté;Franche-Comté;Redressement judiciaire;2008;4;2008-12-31;27;43;101
La Réunion;La Réunion;Liquidation judiciaire;2008;4;2008-12-31;04;04;134
Bourgogne-Franche-Comté;Franche-Comté;Redressement judiciaire;2009;1;2009-03-31;27;43;128
